,datetime(yyyy-mm-dd hh),co2_flow(l),Amstel_Utra_tot_volume(l),Amstel_Utra_age_volume(days*l),Carta_Blanca_tot_volume(l),Carta_Blanca_age_volume(days*l),Coors_Light_tot_volume(l),Coors_Light_age_volume(days*l),Miller_tot_volume(l),Miller_age_volume(days*l),Sol_tot_volume(l),Sol_age_volume(days*l),Tecate_tot_volume(l),Tecate_age_volume(days*l),Tecate_Light_tot_volume(l),Tecate_Light_age_volume(days*l),RIZZOS_tot_volume(l),RIZZOS_age_volume(days*l),Bohemia_tot_volume(l),Bohemia_age_volume(days*l),Noche_Buena_tot_volume(l),Noche_Buena_age_volume(days*l)
3952,2023-01-22 09,125582.64282226562,0.0,0.0,6800.0,32300.0,4300.0,3216.6666666666665,2100.0,1400.0,13600.0,24933.333333333336,13600.0,1060800.0,13600.0,52700.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,2023-01-22 10,112629.90905761719,0.0,0.0,6800.0,32583.333333333336,4300.0,3395.8333333333335,2100.0,1487.5,13600.0,25500.0,13600.0,1061366.6666666667,13600.0,53266.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
3954,2023-01-22 11,118645.8627319336,0.0,0.0,6800.0,32866.666666666664,4300.0,3575.0,2100.0,1575.0,13600.0,26066.666666666664,13600.0,1061933.3333333333,13600.0,53833.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
3955,2023-01-22 12,99169.88702392578,0.0,0.0,6800.0,33150.0,4300.0,3754.1666666666665,2100.0,1662.5,13600.0,26633.333333333336,13600.0,1062500.0,13600.0,54400.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,2023-01-22 13,118291.91302490234,0.0,0.0,6800.0,33433.333333333336,4300.0,3933.3333333333335,2100.0,1750.0,13600.0,27200.0,13600.0,1063066.6666666667,13600.0,54966.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
3957,2023-01-22 14,120874.03820800781,0.0,0.0,6800.0,33716.666666666664,4300.0,4112.5,2100.0,1837.5,13600.0,27766.666666666664,13600.0,1063633.3333333333,13600.0,55533.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
3958,2023-01-22 15,121321.3413696289,0.0,0.0,6800.0,34000.0,4300.0,4291.666666666666,2100.0,1925.0,13600.0,28333.333333333336,13600.0,1064200.0,13600.0,56100.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,2023-01-22 16,123928.09619140625,0.0,0.0,6800.0,34283.333333333336,4300.0,4470.833333333334,2100.0,2012.5,13600.0,28900.0,13600.0,1064766.6666666667,20400.0,56950.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,2023-01-22 17,148954.84606933594,0.0,0.0,6800.0,34566.666666666664,4300.0,4650.0,2100.0,2100.0,13600.0,29466.666666666664,13600.0,1065333.3333333333,20400.0,57800.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,2023-01-22 18,122490.845703125,0.0,0.0,6800.0,34850.0,4300.0,4829.166666666667,2100.0,2187.5,13600.0,30033.333333333336,13600.0,1065900.0,20400.0,58650.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,2023-01-22 19,131273.24841308594,0.0,0.0,6800.0,35133.333333333336,4300.0,5008.333333333333,2100.0,2275.0,13600.0,30600.0,13600.0,1066466.6666666667,20400.0,59500.0,0.0,0.0,0.0,0.0,0.0,0.0
3963,2023-01-22 20,123524.88696289062,0.0,0.0,6800.0,35416.666666666664,4300.0,5187.5,2100.0,2362.5,13600.0,31166.666666666664,13600.0,1067033.3333333333,20400.0,60350.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,2023-01-22 21,154383.6649169922,0.0,0.0,6800.0,35700.0,4300.0,5366.666666666667,2100.0,2450.0,13600.0,31733.333333333336,13600.0,1067600.0,29000.0,61558.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
3965,2023-01-22 22,159910.60375976562,0.0,0.0,6800.0,35983.333333333336,4300.0,5545.833333333333,2100.0,2537.5,13600.0,32300.0,13600.0,1068166.6666666667,29000.0,62766.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
3966,2023-01-22 23,148624.3345336914,0.0,0.0,6800.0,36266.666666666664,4300.0,5725.0,2100.0,2625.0,13600.0,32866.666666666664,13600.0,1068733.3333333333,29000.0,63975.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,2023-01-23 00,134065.51916503906,0.0,0.0,6800.0,36550.0,4300.0,5904.166666666667,2100.0,2712.5,13600.0,33433.333333333336,13600.0,1069300.0,29000.0,65183.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
3968,2023-01-23 01,148136.5108642578,0.0,0.0,6800.0,36833.333333333336,4300.0,6083.333333333333,2100.0,2800.0,13600.0,34000.0,13600.0,1069866.6666666667,29000.0,66391.66666666666,0.0,0.0,0.0,0.0,0.0,0.0
3969,2023-01-23 02,159624.58422851562,0.0,0.0,6800.0,37116.666666666664,4300.0,6262.5,2100.0,2887.5,13600.0,34566.666666666664,13600.0,1070433.3333333333,29000.0,67600.0,0.0,0.0,0.0,0.0,0.0,0.0
3970,2023-01-23 03,192183.59106445312,0.0,0.0,6800.0,37400.0,4300.0,6441.666666666667,2100.0,2975.0,13600.0,35133.333333333336,13600.0,1071000.0,29000.0,68808.33333333334,0.0,0.0,0.0,0.0,0.0,0.0
3971,2023-01-23 04,226426.5408935547,0.0,0.0,6800.0,37683.333333333336,4300.0,6620.833333333333,2100.0,3062.5,13600.0,35700.0,13600.0,1071566.6666666667,29000.0,70016.66666666666,0.0,0.0,0.0,0.0,0.0,0.0
3972,2023-01-23 05,203045.59814453125,0.0,0.0,0.0,0.0,4300.0,6800.0,2100.0,3150.0,13600.0,36266.666666666664,13600.0,1072133.3333333333,15400.0,7191.666666666667,0.0,0.0,0.0,0.0,0.0,0.0
3973,2023-01-23 06,193858.39721679688,0.0,0.0,0.0,0.0,4300.0,6979.166666666667,0.0,0.0,13600.0,36833.333333333336,13600.0,1072700.0,15400.0,7833.333333333334,0.0,0.0,0.0,0.0,0.0,0.0
3974,2023-01-23 07,185369.1651611328,0.0,0.0,0.0,0.0,4300.0,7158.333333333333,0.0,0.0,13600.0,37400.0,13600.0,1073266.6666666667,15400.0,8475.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,2023-01-23 08,203575.13232421875,0.0,0.0,0.0,0.0,4300.0,7337.5,0.0,0.0,20400.0,38250.0,13600.0,1073833.3333333333,15400.0,9116.666666666668,0.0,0.0,0.0,0.0,0.0,0.0
3976,2023-01-23 09,219131.44165039062,0.0,0.0,0.0,0.0,4300.0,7516.666666666667,0.0,0.0,20400.0,39100.0,13600.0,1074400.0,15400.0,9758.333333333332,0.0,0.0,0.0,0.0,0.0,0.0
3977,2023-01-23 10,214645.69604492188,0.0,0.0,0.0,0.0,4300.0,7695.833333333333,0.0,0.0,20400.0,39950.0,13600.0,1074966.6666666667,15400.0,10400.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,2023-01-23 11,206828.6102294922,0.0,0.0,0.0,0.0,4300.0,7875.0,0.0,0.0,27200.0,41083.33333333333,13600.0,1075533.3333333333,15400.0,11041.666666666668,0.0,0.0,0.0,0.0,0.0,0.0
3979,2023-01-23 12,191725.1640625,0.0,0.0,0.0,0.0,4300.0,8054.166666666667,0.0,0.0,27200.0,42216.66666666667,13600.0,1076100.0,15400.0,11683.333333333332,0.0,0.0,0.0,0.0,0.0,0.0
3980,2023-01-23 13,198909.82788085938,0.0,0.0,0.0,0.0,4300.0,8233.333333333332,0.0,0.0,27200.0,43350.0,13600.0,1076666.6666666667,15400.0,12325.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,2023-01-23 14,247434.71057128906,0.0,0.0,0.0,0.0,4300.0,8412.5,0.0,0.0,27200.0,44483.33333333333,13600.0,1077233.3333333333,15400.0,12966.666666666668,0.0,0.0,0.0,0.0,0.0,0.0
3982,2023-01-23 15,223837.662109375,0.0,0.0,0.0,0.0,4300.0,8591.666666666668,0.0,0.0,27200.0,45616.66666666667,13600.0,1077800.0,15400.0,13608.333333333332,0.0,0.0,0.0,0.0,0.0,0.0
3983,2023-01-23 16,293538.7502441406,0.0,0.0,0.0,0.0,4300.0,8770.833333333332,0.0,0.0,27200.0,46750.0,13600.0,1078366.6666666667,15400.0,14250.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,2023-01-23 17,254665.85229492188,0.0,0.0,0.0,0.0,4300.0,8950.0,0.0,0.0,27200.0,47883.33333333333,13600.0,1078933.3333333333,15400.0,14891.666666666666,0.0,0.0,0.0,0.0,0.0,0.0
3985,2023-01-23 18,271587.9084472656,0.0,0.0,0.0,0.0,4300.0,9129.166666666666,0.0,0.0,27200.0,49016.66666666667,13600.0,1079500.0,15400.0,15533.333333333332,0.0,0.0,0.0,0.0,0.0,0.0
3986,2023-01-23 19,259404.24877929688,0.0,0.0,0.0,0.0,4300.0,9308.333333333334,0.0,0.0,27200.0,50150.0,13600.0,1080066.6666666667,15400.0,16175.000000000002,0.0,0.0,0.0,0.0,0.0,0.0
3987,2023-01-23 20,260766.02270507812,0.0,0.0,0.0,0.0,4300.0,9487.5,0.0,0.0,27200.0,51283.33333333333,13600.0,1080633.3333333333,15400.0,16816.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
3988,2023-01-23 21,247242.44165039062,0.0,0.0,0.0,0.0,4300.0,9666.666666666666,0.0,0.0,27200.0,52416.66666666667,13600.0,1081200.0,15400.0,17458.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
3989,2023-01-23 22,240689.40551757812,0.0,0.0,0.0,0.0,4300.0,9845.833333333334,0.0,0.0,27200.0,53550.0,13600.0,1081766.6666666667,15400.0,18100.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,2023-01-23 23,254523.63537597656,0.0,0.0,0.0,0.0,4300.0,10025.0,0.0,0.0,27200.0,54683.33333333333,13600.0,1082333.3333333333,15400.0,18741.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
3991,2023-01-24 00,230986.97119140625,0.0,0.0,0.0,0.0,4300.0,10204.166666666666,0.0,0.0,27200.0,55816.66666666667,13600.0,1082900.0,15400.0,19383.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
3992,2023-01-24 01,242869.11572265625,0.0,0.0,0.0,0.0,4300.0,10383.333333333334,0.0,0.0,27200.0,56950.0,13600.0,1083466.6666666667,15400.0,20025.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,2023-01-24 02,244388.9931640625,0.0,0.0,6800.0,283.3333333333333,4300.0,10562.5,0.0,0.0,27200.0,58083.33333333333,13600.0,1084033.3333333333,15400.0,20666.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
3994,2023-01-24 03,237417.65454101562,0.0,0.0,6800.0,566.6666666666666,4300.0,10741.666666666666,0.0,0.0,27200.0,59216.66666666667,13600.0,1084600.0,15400.0,21308.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
3995,2023-01-24 04,246163.11303710938,0.0,0.0,6800.0,850.0,4300.0,10920.833333333334,0.0,0.0,27200.0,60350.0,13600.0,1085166.6666666667,15400.0,21950.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,2023-01-24 05,260992.05786132812,0.0,0.0,6800.0,1133.3333333333333,4300.0,11100.0,0.0,0.0,27200.0,61483.33333333334,13600.0,1085733.3333333333,15400.0,22591.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
3997,2023-01-24 06,242487.35864257812,0.0,0.0,6800.0,1416.6666666666667,4300.0,11279.166666666666,0.0,0.0,27200.0,62616.66666666666,13600.0,1086300.0,15400.0,23233.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
3998,2023-01-24 07,269392.3068847656,0.0,0.0,6800.0,1700.0,4300.0,11458.333333333334,0.0,0.0,27200.0,63750.0,13600.0,1086866.6666666667,15400.0,23875.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,2023-01-24 08,275486.9147949219,0.0,0.0,6800.0,1983.3333333333335,4300.0,11637.5,0.0,0.0,27200.0,64883.33333333334,13600.0,1087433.3333333333,15400.0,24516.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
4000,2023-01-24 09,237219.8232421875,0.0,0.0,6800.0,2266.6666666666665,4300.0,11816.666666666666,0.0,0.0,20400.0,36550.0,13600.0,1088000.0,15400.0,25158.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4001,2023-01-24 10,243442.34606933594,0.0,0.0,6800.0,2550.0,4300.0,11995.833333333334,0.0,0.0,20400.0,37400.0,13600.0,1088566.6666666667,15400.0,25800.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,2023-01-24 11,292959.9592285156,0.0,0.0,6800.0,2833.3333333333335,4300.0,12175.0,0.0,0.0,20400.0,38250.0,13600.0,1089133.3333333333,15400.0,26441.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
4003,2023-01-24 12,307909.2702636719,0.0,0.0,6800.0,3116.6666666666665,4300.0,12354.166666666666,0.0,0.0,20400.0,39100.0,13600.0,1089700.0,15400.0,27083.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4004,2023-01-24 13,259751.04956054688,0.0,0.0,6800.0,3400.0,4300.0,12533.333333333334,0.0,0.0,20400.0,39950.0,13600.0,1090266.6666666667,15400.0,27725.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,2023-01-24 14,285431.6726074219,0.0,0.0,6800.0,3683.333333333333,4300.0,12712.5,0.0,0.0,20400.0,40800.0,13600.0,1090833.3333333333,15400.0,28366.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
4006,2023-01-24 15,256813.38427734375,0.0,0.0,6800.0,3966.666666666667,4300.0,12891.666666666666,0.0,0.0,20400.0,41650.0,13600.0,1091400.0,15400.0,29008.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4007,2023-01-24 16,258497.32836914062,0.0,0.0,6800.0,4250.0,4300.0,13070.833333333334,0.0,0.0,20400.0,42500.0,13600.0,1091966.6666666667,15400.0,29650.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,2023-01-24 17,262881.77587890625,0.0,0.0,6800.0,4533.333333333333,4300.0,13250.0,0.0,0.0,20400.0,43350.0,13600.0,1092533.3333333333,15400.0,30291.666666666668,0.0,0.0,0.0,0.0,0.0,0.0
4009,2023-01-24 18,257779.498046875,0.0,0.0,6800.0,4816.666666666667,4300.0,13429.166666666666,0.0,0.0,20400.0,44200.0,13600.0,1093100.0,15400.0,30933.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4010,2023-01-24 19,260816.07641601562,0.0,0.0,6800.0,5100.0,4300.0,13608.333333333334,0.0,0.0,20400.0,45050.0,13600.0,1093666.6666666667,15400.0,31574.999999999996,0.0,0.0,0.0,0.0,0.0,0.0
4011,2023-01-24 20,263856.626953125,0.0,0.0,6800.0,5383.333333333333,4300.0,13787.5,0.0,0.0,20400.0,45900.0,13600.0,1094233.3333333333,15400.0,32216.666666666668,0.0,0.0,0.0,0.0,0.0,0.0
4012,2023-01-24 21,264811.615234375,0.0,0.0,6800.0,5666.666666666667,4300.0,13966.666666666666,0.0,0.0,20400.0,46750.0,13600.0,1094800.0,15400.0,32858.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4013,2023-01-24 22,268716.1882324219,0.0,0.0,6800.0,5950.0,4300.0,14145.833333333334,0.0,0.0,20400.0,47600.0,13600.0,1095366.6666666667,15400.0,33500.0,0.0,0.0,0.0,0.0,0.0,0.0
4014,2023-01-24 23,270936.4161376953,0.0,0.0,6800.0,6233.333333333333,4300.0,14325.0,0.0,0.0,20400.0,48450.0,13600.0,1095933.3333333333,15400.0,34141.66666666667,0.0,0.0,0.0,0.0,0.0,0.0
4015,2023-01-25 00,277539.90380859375,0.0,0.0,6800.0,6516.666666666667,4300.0,14504.166666666666,0.0,0.0,20400.0,49300.0,13600.0,1096500.0,15400.0,34783.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4016,2023-01-25 01,2609.53515625,0.0,0.0,6800.0,6800.0,4300.0,14683.333333333334,0.0,0.0,20400.0,50150.0,13600.0,1097066.6666666667,15400.0,35425.0,0.0,0.0,0.0,0.0,0.0,0.0
4017,2023-01-25 04,-1.1917500495910645,0.0,0.0,6800.0,7650.0,4300.0,15220.833333333334,0.0,0.0,20400.0,52700.0,13600.0,1098766.6666666667,15400.0,37350.0,0.0,0.0,0.0,0.0,0.0,0.0
4018,2023-01-25 05,-1.1917500495910645,0.0,0.0,6800.0,7933.333333333334,4300.0,15400.0,0.0,0.0,20400.0,53550.0,13600.0,1099333.3333333333,15400.0,37991.66666666667,0.0,0.0,0.0,0.0,0.0,0.0
4019,2023-01-25 06,64167.395751953125,0.0,0.0,6800.0,8216.666666666666,2100.0,7787.5,0.0,0.0,20400.0,54400.0,13600.0,1099900.0,15400.0,38633.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4020,2023-01-25 07,224553.9051513672,0.0,0.0,6800.0,8500.0,2100.0,7875.0,0.0,0.0,20400.0,55250.0,13600.0,1100466.6666666667,15400.0,39275.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,2023-01-25 08,308200.453125,0.0,0.0,6800.0,8783.333333333334,2100.0,7962.5,0.0,0.0,20400.0,56100.0,13600.0,1101033.3333333333,15400.0,39916.66666666667,0.0,0.0,0.0,0.0,0.0,0.0
4022,2023-01-25 09,2662.766845703125,0.0,0.0,6800.0,9066.666666666666,2100.0,8050.0,0.0,0.0,20400.0,56950.0,13600.0,1101600.0,15400.0,40558.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4023,2023-01-25 15,303266.6086425781,6800.0,1416.6666666666667,6800.0,10766.666666666666,2100.0,8575.0,0.0,0.0,20400.0,62050.0,13600.0,1105000.0,15400.0,44408.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4024,2023-01-25 16,278100.8212890625,6800.0,1700.0,6800.0,11050.0,2100.0,8662.5,0.0,0.0,20400.0,62900.0,13600.0,1105566.6666666667,15400.0,45050.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,2023-01-25 17,294600.99658203125,6800.0,1983.3333333333335,6800.0,11333.333333333334,2100.0,8750.0,0.0,0.0,20400.0,63750.0,13600.0,1106133.3333333333,15400.0,45691.66666666667,0.0,0.0,0.0,0.0,0.0,0.0
4026,2023-01-25 18,282923.03857421875,6800.0,2266.6666666666665,6800.0,11616.666666666666,2100.0,8837.5,0.0,0.0,20400.0,64600.0,13600.0,1106700.0,15400.0,46333.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4027,2023-01-25 19,281781.3420410156,6800.0,2550.0,6800.0,11900.0,2100.0,8925.0,0.0,0.0,20400.0,65450.0,13600.0,1107266.6666666667,15400.0,46975.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,2023-01-25 20,277423.1123046875,6800.0,2833.3333333333335,6800.0,12183.333333333334,2100.0,9012.5,0.0,0.0,20400.0,66300.0,13600.0,1107833.3333333333,15400.0,47616.66666666667,0.0,0.0,0.0,0.0,0.0,0.0
4029,2023-01-25 21,240509.84814453125,6800.0,3116.6666666666665,6800.0,12466.666666666666,2100.0,9100.0,0.0,0.0,20400.0,67150.0,13600.0,1108400.0,15400.0,48258.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4030,2023-01-25 22,227535.66333007812,6800.0,3400.0,6800.0,12750.0,2100.0,9187.5,0.0,0.0,20400.0,68000.0,13600.0,1108966.6666666667,22200.0,49183.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4031,2023-01-25 23,227909.07873535156,6800.0,3683.333333333333,6800.0,13033.333333333334,2100.0,9275.0,0.0,0.0,20400.0,68850.0,13600.0,1109533.3333333333,22200.0,50108.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4032,2023-01-26 00,258179.52734375,6800.0,3966.666666666667,6800.0,13316.666666666666,2100.0,9362.5,0.0,0.0,20400.0,69700.0,13600.0,1110100.0,22200.0,51033.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4033,2023-01-26 01,248234.77172851562,6800.0,4250.0,6800.0,13600.0,2100.0,9450.0,0.0,0.0,20400.0,70550.0,13600.0,1110666.6666666667,22200.0,51958.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4034,2023-01-26 02,253449.0751953125,6800.0,4533.333333333333,6800.0,13883.333333333332,2100.0,9537.5,0.0,0.0,20400.0,71400.0,13600.0,1111233.3333333333,22200.0,52883.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4035,2023-01-26 03,280131.9609375,6800.0,4816.666666666667,6800.0,14166.666666666668,2100.0,9625.0,0.0,0.0,20400.0,72250.0,13600.0,1111800.0,22200.0,53808.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4036,2023-01-26 04,264837.8356933594,9000.0,5191.666666666667,6800.0,14450.0,2100.0,9712.5,0.0,0.0,20400.0,73100.0,13600.0,1112366.6666666667,22200.0,54733.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4037,2023-01-26 05,269673.9558105469,9000.0,5566.666666666666,6800.0,14733.333333333332,2100.0,9800.0,0.0,0.0,20400.0,73950.0,13600.0,1112933.3333333333,22200.0,55658.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4038,2023-01-26 06,258456.41015625,9000.0,5941.666666666667,6800.0,15016.666666666668,2100.0,9887.5,0.0,0.0,20400.0,74800.0,13600.0,1113500.0,22200.0,56583.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4039,2023-01-26 07,262313.31201171875,9000.0,6316.666666666667,6800.0,15300.0,2100.0,9975.0,0.0,0.0,20400.0,75650.0,13600.0,1114066.6666666667,22200.0,57508.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4040,2023-01-26 08,164161.97290039062,9000.0,6691.666666666666,6800.0,15583.333333333332,2100.0,10062.5,0.0,0.0,20400.0,76500.0,13600.0,1114633.3333333333,22200.0,58433.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4041,2023-01-26 09,270971.77294921875,9000.0,7066.666666666667,6800.0,15866.666666666668,2100.0,10150.0,0.0,0.0,20400.0,77350.0,13600.0,1115200.0,22200.0,59358.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4042,2023-01-26 10,259327.18420410156,9000.0,7441.666666666667,6800.0,16150.0,2100.0,10237.5,0.0,0.0,20400.0,78200.0,13600.0,1115766.6666666667,22200.0,60283.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4043,2023-01-26 11,253926.96606445312,9000.0,7816.666666666667,6800.0,16433.333333333332,2100.0,10325.0,0.0,0.0,20400.0,79050.0,13600.0,1116333.3333333333,22200.0,61208.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4044,2023-01-26 12,251459.64721679688,9000.0,8191.666666666666,6800.0,16716.666666666668,2100.0,10412.5,0.0,0.0,13600.0,42783.333333333336,13600.0,1116900.0,22200.0,62133.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4045,2023-01-26 13,265669.2802734375,9000.0,8566.666666666666,6800.0,17000.0,0.0,0.0,0.0,0.0,13600.0,43350.0,6800.0,1088566.6666666667,22200.0,63058.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4046,2023-01-26 14,239884.1787109375,9000.0,8941.666666666668,6800.0,17283.333333333332,0.0,0.0,0.0,0.0,13600.0,43916.666666666664,6800.0,1088850.0,22200.0,63983.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4047,2023-01-26 15,240612.33911132812,9000.0,9316.666666666666,6800.0,17566.666666666668,0.0,0.0,0.0,0.0,13600.0,44483.333333333336,6800.0,1089133.3333333333,29000.0,65191.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
4048,2023-01-26 16,245090.53881835938,9000.0,9691.666666666666,6800.0,17850.0,0.0,0.0,0.0,0.0,13600.0,45050.0,6800.0,1089416.6666666667,29000.0,66400.00000000001,0.0,0.0,0.0,0.0,0.0,0.0
4049,2023-01-26 17,240282.62109375,9000.0,10066.666666666668,6800.0,18133.333333333332,0.0,0.0,0.0,0.0,13600.0,45616.666666666664,6800.0,1089700.0,29000.0,67608.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4050,2023-01-26 18,214893.57885742188,9000.0,10441.666666666666,6800.0,18416.666666666668,0.0,0.0,0.0,0.0,13600.0,46183.333333333336,6800.0,1089983.3333333333,29000.0,68816.66666666666,0.0,0.0,0.0,0.0,0.0,0.0
4051,2023-01-26 19,192586.00537109375,9000.0,10816.666666666666,6800.0,18700.0,0.0,0.0,0.0,0.0,13600.0,46750.0,6800.0,1090266.6666666667,29000.0,70025.00000000001,0.0,0.0,0.0,0.0,0.0,0.0
4052,2023-01-26 20,190149.27478027344,9000.0,11191.666666666668,6800.0,18983.333333333332,0.0,0.0,0.0,0.0,13600.0,47316.666666666664,6800.0,1090550.0,29000.0,71233.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4053,2023-01-26 21,202248.31689453125,9000.0,11566.666666666666,6800.0,19266.666666666668,0.0,0.0,0.0,0.0,13600.0,47883.333333333336,6800.0,1090833.3333333333,29000.0,72441.66666666667,0.0,0.0,0.0,0.0,0.0,0.0
4054,2023-01-26 22,194526.173828125,9000.0,11941.666666666666,6800.0,19550.0,0.0,0.0,0.0,0.0,13600.0,48450.0,6800.0,1091116.6666666667,29000.0,73650.00000000001,0.0,0.0,0.0,0.0,0.0,0.0
4055,2023-01-26 23,195385.82250976562,9000.0,12316.666666666668,6800.0,19833.333333333332,0.0,0.0,0.0,0.0,13600.0,49016.666666666664,6800.0,1091400.0,29000.0,74858.33333333333,0.0,0.0,0.0,0.0,0.0,0.0
4056,2023-01-27 00,205617.79235839844,9000.0,12691.666666666666,6800.0,20116.666666666668,0.0,0.0,0.0,0.0,13600.0,49583.333333333336,6800.0,1091683.3333333333,29000.0,76066.66666666667,0.0,0.0,0.0,0.0,0.0,0.0
4057,2023-01-27 01,191371.61206054688,9000.0,13066.666666666666,6800.0,20400.0,0.0,0.0,0.0,0.0,13600.0,50150.0,6800.0,1091966.6666666667,29000.0,77275.00000000001,0.0,0.0,0.0,0.0,0.0,0.0
4058,2023-01-27 02,193321.7130126953,9000.0,13441.666666666668,6800.0,20683.333333333332,0.0,0.0,0.0,0.0,13600.0,50716.666666666664,6800.0,1092250.0,22200.0,48166.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
4059,2023-01-27 03,181408.58178710938,9000.0,13816.666666666666,6800.0,20966.666666666668,0.0,0.0,0.0,0.0,13600.0,51283.333333333336,6800.0,1092533.3333333333,22200.0,49091.66666666667,0.0,0.0,0.0,0.0,0.0,0.0
4060,2023-01-27 04,172159.0128173828,9000.0,14191.666666666668,6800.0,21250.0,0.0,0.0,0.0,0.0,13600.0,51850.0,6800.0,1092816.6666666667,22200.0,50016.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
4061,2023-01-27 05,179062.82080078125,9000.0,14566.666666666668,6800.0,21533.333333333332,0.0,0.0,0.0,0.0,13600.0,52416.666666666664,6800.0,1093100.0,22200.0,50941.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
4062,2023-01-27 06,168571.05053710938,9000.0,14941.666666666666,6800.0,21816.666666666668,0.0,0.0,0.0,0.0,13600.0,52983.333333333336,6800.0,1093383.3333333333,29000.0,52150.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,2023-01-27 07,144768.22814941406,9000.0,15316.666666666668,6800.0,22100.0,0.0,0.0,0.0,0.0,13600.0,53550.0,6800.0,1093666.6666666667,29000.0,53358.333333333336,0.0,0.0,0.0,0.0,0.0,0.0
4064,2023-01-27 08,139229.7686767578,9000.0,15691.666666666668,6800.0,22383.333333333332,0.0,0.0,0.0,0.0,13600.0,54116.66666666667,6800.0,1093950.0,29000.0,54566.666666666664,0.0,0.0,0.0,0.0,0.0,0.0
